getInstallerPackageName,_newselect,mprotect,getPackageInfo,CREATE_FOLDER_____,mkdir,pread64,munmap,statfs64,getActivityInfo,FS_ACCESS(READ)____,getApplicationInfo,rename,access,gettid,queryIntentServices,NETWORK_ACCESS____,stat64,open,lstat64,Class
0,0,297,4,1,3,231,103,2,0,42,6,10,501,217,0,29,348,235,96,3
0,0,89,1,2,2,21,26,0,0,14,0,0,5,23,0,0,15,34,3,2
0,0,2117,4,5,5,190,4242,1,1,74,410,0,2707,1354,0,1,3105,142,6,0
0,0,669,4,6,12,56,114,7,1,103,2,9,91,209,0,8,112,287,39,3
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
1,3,408,6,14,18,186,118,1,2,23,2,5,151,38,0,1,185,194,16,4
0,12,880,18,13,14,205,408,4,5,2237,11,40,226,940,1,14,324,2577,71,4
0,0,351,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,216,1,3,3,5,12,0,0,10,0,7,22,54,0,1,53,36,11,1
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,359,3,4,4,36,130,0,1,650,1,0,23,266,0,11,28,712,11,2
0,0,219,3,3,3,25,42,0,1,33,1,0,20,182,0,8,25,63,10,1
0,0,298,3,0,8,21,49,4,0,135,18,0,50,84,0,5,46,212,26,3
0,0,421,3,19,30,116,276,2,1,1096,1,5,121,1527,0,13,227,1325,46,4
0,0,410,3,5,5,19,135,0,1,746,1,1,22,290,0,11,48,837,13,2
0,0,160,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,409,2,3,3,88,130,0,6,14,0,2,24,34,0,0,52,48,6,4
0,0,92,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,272,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,394,4,5,9,81,152,4,2,52,6,2,53,62,0,0,60,143,13,0
0,0,119,1,3,3,47,57,0,0,14,0,0,8,24,0,0,21,36,4,4
0,0,250,5,10,12,12,103,0,2,1526,6,3,79,321,0,11,90,1635,39,0
0,0,163,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,208,2,3,3,18,49,0,0,25,2,0,11,32,0,0,27,59,7,0
0,0,121,1,2,2,49,65,0,0,14,0,0,7,31,0,0,24,41,3,2
0,0,53,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,234,3,3,3,21,44,0,1,19,1,0,28,189,0,8,47,57,10,2
0,0,209,1,4,4,8,76,0,0,61,0,0,13,77,8,0,153,95,4,3
0,0,86,2,3,3,26,39,0,0,10,0,3,17,26,0,0,37,33,8,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,494,9,1,2,80,124,5,0,34,6,4,112,195,0,8,142,120,35,3
0,0,201,2,5,5,77,91,1,0,16,1,1,80,44,0,0,105,82,11,3
2,20,2909,18,19,25,252,311,13,8,138,16,23,309,186,0,4,262,419,64,4
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,2902,10,29,48,564,564,10,0,375,19,29,701,300,0,26,735,1154,146,3
0,0,134,1,2,2,1,5,0,0,10,0,0,13,28,0,0,26,27,19,1
4,25,1151,15,15,16,330,332,4,11,88,17,25,293,112,0,6,299,361,40,4
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,62,1,3,3,31,35,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,330,7,4,4,27,95,0,1,566,1,8,64,244,0,10,71,632,21,0
0,0,405,3,6,6,17,134,0,1,781,1,7,39,285,0,11,72,867,20,2
0,0,746,1,6,8,21,570,1,0,64,3,1,19,64,0,0,74,147,17,3
0,0,120,1,2,2,49,65,0,0,14,0,0,7,27,0,0,24,41,3,2
0,0,47,1,0,1,56,36,1,0,10,1,0,60,25,0,0,72,81,15,3
0,0,263,1,2,2,17,22,0,0,14,0,0,5,26,0,0,17,34,3,2
0,0,314,4,1,3,230,102,2,0,30,4,5,476,221,0,26,326,212,90,3
0,0,87,1,2,2,21,26,0,0,14,0,0,5,23,0,0,15,34,3,2
0,0,251,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,86,2,3,3,26,39,0,0,10,0,3,17,26,0,0,37,33,8,2
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,958,10,15,19,40,385,3,1,1680,9,4,128,1950,0,11,198,2062,83,0
1,5,608,13,8,9,52,182,2,2,133,4,2,102,501,0,11,157,299,31,4
3,22,934,27,11,14,323,1466,3,7,40,43,53,265,97,11,5,266,265,84,4
0,0,421,3,5,5,19,140,0,1,748,1,1,22,290,0,11,48,839,13,2
0,0,636,11,12,13,80,218,3,3,148,4,4,93,518,0,10,182,309,37,4
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,190,8,4,4,29,56,0,0,16,1,1,19,45,0,0,32,56,8,0
0,11,463,5,17,36,163,614,1,2,1531,1,4,123,745,0,21,158,1797,25,4
0,0,333,13,10,12,35,115,0,2,702,6,5,92,371,0,11,89,811,135,0
0,0,329,6,4,4,27,94,0,1,566,1,8,58,249,0,10,65,632,21,0
0,0,79,0,2,2,44,48,0,0,2,5,0,1,7,0,1,20,50,0,1
0,0,299,4,7,7,24,62,0,1,544,3,1,27,258,0,10,41,607,16,0
0,0,1672,28,9,12,224,275,3,1,69,6,7,163,231,0,11,204,284,26,3
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
1,8,627,39,5,5,651,651,1,84,93,188,19,467,173,0,1,808,559,24,4
0,0,299,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,160,3153,13,28,58,132,595,30,0,803,19,31,379,400,0,37,304,1477,341,3
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
3,31,1112,24,23,47,737,567,6,4,73,59,77,931,111,13,7,926,1055,270,4
0,0,89,0,2,2,45,48,0,0,2,5,0,1,15,0,1,20,50,0,2
0,0,254,1,2,2,43,63,0,0,15,0,0,5,31,0,0,31,44,3,2
0,0,99,1,2,2,21,30,0,0,14,0,0,5,26,0,0,19,40,3,0
0,0,315,3885,1,1,29,83,0,1,26,5,6,69,213,0,8,55,65,19,0
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,268,1,2,2,18,22,0,0,14,0,0,5,34,0,0,17,42,3,2
0,0,135,1,0,0,44,22,1,0,11,0,0,52,25,0,2,77,66,13,3
0,10,3079,181,26,43,1634,1521,40,2,646,19,63,1974,627,0,39,2812,2385,236,3
0,0,558,1,6,8,32,118,3,0,117,2,3,44,37,0,0,84,276,27,0
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
1,19,952,122,18,22,850,636,24,10,99,74,23,1357,85,0,2,1014,819,58,4
0,0,245,6,5,5,87,87,1,0,21,0,3,57,54,0,0,68,81,8,1
0,0,93,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,329,1,4,5,6,55,1,0,64,0,0,12,31,0,0,52,139,14,1
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,155,2,3,3,1,2,0,0,10,1,0,7,26,0,0,17,33,3,3
0,0,283,1,3,3,67,112,0,0,15,0,0,14,37,0,0,60,45,4,1
0,0,240,1,3,3,20,40,0,0,16,0,1,15,27,0,0,29,49,6,2
0,0,313,4,1,3,230,102,2,0,30,4,5,476,217,0,26,326,212,90,3
0,0,466,7,0,0,62,94,1,0,41,4,3,82,54,0,0,65,100,10,1
4,117,2533,78,18,27,1034,778,6,11,2083,104,110,1287,797,21,30,1182,3207,225,4
1,3,748,16,9,10,96,253,2,6,1012,6,6,101,571,0,11,158,1194,34,4
0,0,403,3,6,6,17,120,0,1,708,1,7,39,286,0,11,72,792,20,2
0,0,172,1,3,3,5,18,0,0,16,0,0,8,33,0,0,74,40,4,1
0,0,241,1,8,9,96,81,1,0,15,0,0,42,30,0,0,54,77,3,4
0,0,126,1,3,3,34,62,0,0,14,0,0,16,33,0,0,33,44,4,2
3,27,2188,27,19,24,868,899,8,6,135,19,76,498,108,3,5,450,640,104,4
0,0,214,2,0,2,2,60,3,0,21,2,4,73,48,0,9,86,50,40,3
0,160,4092,12,36,65,247,604,12,0,518,21,43,786,338,0,53,538,1297,416,3
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,118,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,391,1,3,3,6,72,0,0,21,0,4,16,32,0,0,37,50,8,1
0,0,58,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,272,3,3,3,9,13,0,1,13,1,0,18,177,0,8,19,38,10,2
0,0,106,2,3,4,8,18,0,0,15,0,0,6,23,0,0,19,45,3,2
0,0,376,3,6,6,72,236,0,1,908,1,1,51,1408,0,10,152,1115,19,3
0,159,3231,11,29,59,132,584,30,0,794,19,32,452,398,0,37,305,1467,364,3
0,0,333,4,4,8,13,95,4,1,49,5,2,46,65,0,0,67,130,13,0
0,0,2640,27,26,51,107,499,41,1,648,20,29,367,342,0,47,341,1345,174,3
0,0,253,1,2,2,43,65,0,0,15,0,0,5,27,0,0,31,44,3,2
0,0,38,1,0,0,1,2,0,0,8,0,0,3,25,0,0,11,22,3,0
0,0,135,1,3,3,5,12,0,0,13,0,0,7,30,2,0,33,31,3,1
0,0,189,1,2,2,70,154,0,0,14,0,0,5,70,0,0,69,33,3,1
0,0,533,75,0,6,590,471,8,0,47,6,2,516,164,0,7,647,573,42,3
0,0,480,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,198,1,4,4,28,51,0,0,22,0,0,12,38,0,0,24,64,4,4
0,0,168,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
0,4,1666,50,26,27,359,578,13,0,259,4,55,396,1252,0,15,320,594,144,4
0,0,58,1,0,1,84,50,1,0,10,1,0,88,21,0,0,100,109,15,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,199,1,2,2,21,40,0,0,16,0,0,20,38,0,0,32,58,31,1
0,0,154,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,263,3,5,5,13,50,0,2,553,1,3,45,276,0,10,77,618,24,1
0,0,157,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,67,1,3,3,38,42,0,0,8,0,0,6,23,0,0,20,25,4,2
0,0,358,3,6,6,25,88,0,2,583,1,5,39,250,0,11,81,656,19,2
0,0,268,3,6,6,15,58,0,1,493,1,2,46,249,0,11,70,558,13,2
0,0,170,1,2,2,27,58,0,0,15,0,0,7,33,0,0,26,44,3,1
0,0,124,1,2,2,41,51,0,0,14,0,0,7,23,0,0,20,33,3,2
0,0,381,5,1,4,6,90,4,0,44,5,2,131,219,0,18,115,98,65,3
0,0,41,2,4,5,2,8,0,0,8,0,0,5,28,0,0,21,27,5,1
3,37,1331,34,23,31,151,245,6,3,93,23,33,270,195,6,7,268,288,70,4
0,0,238,1,2,2,21,35,0,0,16,0,0,11,28,0,66,24,46,3,1
0,0,63,1,3,3,30,37,0,0,10,0,2,10,24,0,0,35,31,6,2
0,0,196,3,3,3,9,55,0,1,532,1,0,22,240,0,11,21,585,10,1
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,91,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,188,1,4,4,155,34,1,0,17,0,0,122,33,0,0,173,129,4,2
2,16,708,41,11,12,531,356,1,4,675,36,55,601,409,12,13,675,1306,83,4
0,0,162,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,139,1,2,2,40,79,0,0,14,0,0,5,31,0,0,31,41,3,0
1,37,961,19,7,8,371,303,7,2,67,9,37,297,148,1,5,309,362,51,4
0,0,137,3,3,3,48,29,1,0,10,0,0,37,28,0,0,65,62,3,1
0,0,345,1,3,3,77,98,0,0,15,0,0,21,26,0,0,23,49,3,4
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,1581,11,4,9,91,397,4,1,217,14,37,190,101,0,1,260,517,126,0
1,18,1276,12,17,28,70,180,2,0,102,10,9,119,85,0,3,91,245,38,4
0,0,412,3,5,5,19,137,0,1,782,1,1,22,290,0,11,48,874,13,2
0,658,460,6,5,13,98,267,4,0,66,11,7,79,94,0,0,82,210,21,0
1,39,752,11,5,7,225,316,3,0,43,2,3,179,67,1,2,233,269,12,4
0,160,2939,14,29,49,149,503,10,1,745,22,29,387,380,0,33,316,1302,338,3
0,0,108,1,2,2,28,48,0,0,14,0,0,7,27,0,0,22,41,3,1
0,0,327,4,3,4,24,42,0,1,19,1,0,22,193,0,9,30,58,10,3
0,0,175,1,3,3,11,18,0,0,15,0,0,71,53,0,0,71,43,3,1
0,0,238,3,10,14,20,30,1,2,19,1,1,36,38,0,0,56,66,7,3
0,0,252,1,3,3,44,82,0,0,16,0,3,30,39,0,0,85,42,7,2
0,0,120,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,115,1,1,1,64,25,1,0,15,0,0,68,22,0,0,78,87,11,3
0,0,274,3,4,4,10,27,0,1,20,2,0,26,187,0,8,35,51,11,0
0,0,806,3,11,16,33,135,3,0,119,4,21,226,58,0,0,205,432,90,3
0,0,151,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
2,11,966,24,16,21,429,384,4,10,44,13,19,166,81,5,2,160,203,28,4
4,61,2385,48,16,34,312,363,4,5,59,15,134,630,206,2,8,434,521,272,4
0,22,320,5,4,8,27,182,2,1,45,8,6,89,80,0,0,88,121,16,0
0,0,109,1,2,2,28,48,0,0,14,0,0,7,31,0,0,22,41,3,1
0,0,182,2,2,2,31,45,0,0,35,0,0,9,33,0,0,25,61,3,2
0,0,618,6,8,9,91,188,2,0,776,2,2,95,411,0,10,155,942,31,4
0,0,173,2,2,2,31,45,0,0,35,0,0,9,29,0,0,21,61,3,2
0,0,214,2,2,2,31,45,0,0,75,0,0,9,33,0,0,27,109,3,2
0,0,387,3,6,6,17,116,0,1,834,1,7,39,282,0,11,72,922,20,2
0,0,157,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,3,417,11,6,6,10,65,0,0,104,5,7,61,85,2,2,47,160,22,3
0,0,46,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
0,0,259,3,5,5,11,42,0,2,504,1,3,45,267,0,10,72,568,24,1
0,0,23,1,0,0,1,2,0,0,8,0,0,3,21,0,0,15,22,3,4
0,0,172,1,3,3,18,27,0,0,16,0,0,8,31,0,0,21,48,4,2
0,0,39,1,0,0,1,2,0,0,8,0,0,3,21,0,0,11,22,3,0
0,0,59,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,187,2,3,3,18,40,0,0,25,2,0,11,32,0,0,27,59,7,0
0,0,57,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,406,3,5,5,19,138,0,1,727,1,1,22,283,0,11,48,818,13,2
0,0,151,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,631,17,14,16,308,640,0,12,20,21,0,396,137,0,0,290,190,182,0
0,0,244,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,151,1,2,2,15,26,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,256,3,4,4,51,95,0,0,15,1,1,39,52,0,0,56,54,11,0
0,0,370,5,1,4,46,82,2,0,36,4,2,148,217,0,17,150,114,57,3
0,0,423,1,3,3,107,391,0,0,792,0,3,118,171,0,1,678,952,8,1
0,0,270,3,6,6,15,59,0,1,540,1,2,46,256,0,11,70,606,13,2
0,0,144,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,210,5,8,10,97,101,1,0,16,5,1,79,42,0,0,73,84,25,0
0,0,87,2,3,3,26,39,0,0,10,0,3,17,26,0,0,37,33,8,2
0,0,174,1,2,2,16,32,0,0,15,0,0,5,31,0,0,17,37,3,2
0,0,161,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,896,4,7,7,181,152,1,4,15,0,4,65,27,2,0,86,96,12,4
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,944,3,5,5,19,127,0,1,737,1,1,22,284,0,10,38,821,13,2
0,0,136,1,3,3,34,53,0,0,14,0,0,34,28,0,0,22,51,4,1
1,10,930,18,10,11,136,317,2,1,1512,21,13,181,607,0,13,244,1797,45,4
0,0,285,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,270,3,6,6,15,58,0,1,473,1,2,46,256,0,11,70,537,13,2
1,2,294,5,7,7,195,100,1,0,25,3,32,204,37,0,1,232,233,38,4
0,0,270,1,3,3,13,31,0,0,17,0,2,17,36,0,0,45,52,6,1
0,0,57,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
1,26,1089,25,10,26,234,398,2,0,65,5,6,172,240,1,13,144,166,30,4
0,0,650,49,0,9,171,194,10,0,133,15,3,292,308,0,9,236,420,44,3
0,0,156,1,3,3,16,27,0,0,16,0,0,10,28,0,0,20,38,4,2
0,6550,2242,17,10,27,657,918,19,2,983,22,83,1046,449,0,67,939,1932,220,3
0,0,60,1,3,3,24,28,0,0,9,0,2,10,23,0,0,27,29,6,2
3,10,1701,16,8,9,311,298,4,4,83,21,18,238,70,3,2,322,410,48,4
3,19,818,28,12,13,420,318,2,1,846,32,39,451,466,6,14,548,1375,61,4
0,0,836,10,7,9,61,187,3,0,120,4,6,80,57,0,1,126,287,39,0
0,0,87,1,3,3,20,28,0,0,9,0,1,8,25,0,0,21,28,5,2
0,0,402,5,1,2,19,94,5,0,44,5,2,136,223,0,23,134,107,52,3
0,0,155,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
1,6,569,16,14,17,194,151,1,4,36,4,7,198,77,1,1,231,211,16,4
0,0,427,3,5,5,19,130,0,1,697,1,1,22,290,0,10,48,782,13,2
0,0,118,1,2,2,15,13,0,0,8,0,0,3,22,0,0,15,23,3,2
0,0,302,3,5,5,7,146,0,1,729,1,2,44,487,0,10,72,840,25,3
0,0,63,1,3,3,36,43,0,0,10,0,2,10,24,0,0,35,31,6,2
1,801,1153,28,7,45,219,623,37,0,274,1,3,190,231,0,1,215,877,26,3
0,0,270,1,4,5,3,50,1,0,69,0,0,14,28,0,0,43,144,14,3
0,0,243,1,2,2,43,61,0,0,15,0,0,5,31,0,0,31,44,3,2
2,0,191,9,5,5,30,22,1,0,10,5,9,59,32,2,0,60,67,15,4
0,0,162,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,206,1,4,4,14,32,0,0,18,0,0,15,8455,8,0,65,38,4,1
0,0,3970,4,4,4,3,79,0,0,12,5,1,53,56,0,0,62,35,5,3
0,0,206,1,3,3,6,13,0,0,10,0,19,13784,52,0,0,65,48,23,1
0,0,1614,26,8,11,222,274,3,0,71,6,7,148,72,0,4,199,279,19,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,331,1,6,6,358,147,1,0,21,2,0,297,37,0,0,455,292,4,0
0,0,219,1,3,3,5,33,0,0,16,0,0,8,49,0,0,40,45,4,1
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,41,32,7,2
5,302,660,50,7,7,90,512,4,1,1152,1,19,113,607,0,16,432,1286,36,4
0,0,239,2,4,4,39,80,0,0,16,1,0,27,38,0,0,60,55,15,0
0,0,497,3,5,5,19,133,0,1,765,1,1,22,297,0,11,48,856,13,2
0,0,222,1,3,3,5,12,0,0,10,0,8,13878,56,0,0,54,37,12,1
0,0,270,3,6,6,15,58,0,1,507,1,2,46,256,0,11,70,572,13,2
0,0,325,1,3,3,815,223,1,2,15,0,0,488,51,0,0,567,372,3,4
0,0,431,3,5,5,19,137,0,1,820,1,1,22,290,0,11,48,911,13,2
0,168,598,4,11,15,339,259,1,0,27,10,4,230,56,0,0,276,269,20,0
0,0,130,1,2,2,5,6,0,0,8,0,0,3,26,0,0,15,23,3,3
0,0,162,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,156,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,73,1,0,0,3,8,0,0,11,0,0,14,22,0,0,24,32,23,3
0,6,430,3,5,5,92,126,0,0,16,0,1,17,40,0,0,51,44,5,4
0,0,717,15,0,5,105,182,10,2,82,11,5,146,268,0,16,125,240,36,3
0,0,261,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,428,9,8,8,208,409,1,5,72,7,3,163,635,0,12,212,368,41,0
0,0,448,4,7,8,43,162,1,0,114,1,2,63,287,0,10,97,224,32,4
0,0,493,3,5,5,19,134,0,1,971,1,1,22,311,0,11,48,1067,13,2
0,0,207,1,4,4,8,76,0,0,61,0,0,13,73,8,0,153,95,4,3
0,0,122,3,0,1,22,17,1,0,14,0,0,17,25,0,0,32,47,3,0
0,0,161,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,114,1,2,2,15,15,0,0,8,0,0,3,22,0,1,15,23,3,2
0,0,44,1,2,2,1,3,0,0,9,0,0,3,21,0,0,9,25,3,3
0,0,475,3,5,5,19,137,0,1,831,1,1,22,283,0,11,52,925,13,2
0,0,619,7,0,1,42,153,6,0,106,4,0,272,276,0,18,166,186,72,3
0,0,92,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,311,4,7,7,50,132,1,1,139,1,2,68,314,0,11,97,257,17,0
0,0,374,3,4,4,36,126,0,1,651,1,0,23,266,0,12,28,713,11,2
0,0,193,1,3,3,15,22,0,0,16,0,0,7,22,0,0,23,38,3,2
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,31,1,3,3,1,0,0,0,8,0,0,5,23,0,6,19,23,3,3
0,0,1267,1,3,3,78,95,0,0,20,0,0,10,29,0,0,26,48,4,1
0,0,399,3,5,5,19,136,0,1,728,1,1,22,298,0,11,52,818,13,2
0,0,448,3,5,5,22,137,0,1,839,1,1,22,296,0,10,49,929,13,2
0,0,313,4,3,3,24,41,0,1,18,1,0,20,186,0,9,30,55,10,3
4,57,855,36,21,22,289,1451,3,2,81,18,30,351,310,1,13,404,410,51,4
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,41,2,4,5,2,8,0,0,8,0,0,5,28,0,0,21,27,5,1
0,0,843,1,4,6,4,79,2,0,106,0,0,12,28,0,0,56,226,27,3
0,0,530,5,8,9,64,115,2,1,73,2,7,105,225,0,22,116,199,29,3
0,0,400,3,5,5,17,119,0,1,798,1,1,22,279,0,11,48,886,13,2
0,0,467,1,5,6,116,125,2,0,70,0,12,131,41,0,0,192,250,55,0
0,0,119,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,90,372,2,7,11,297,172,1,0,34,8,6,255,59,0,0,299,345,13,0
0,0,49,1,0,0,12,13,0,0,8,0,0,3,23,0,0,15,22,3,3
0,0,254,4,2,4,230,102,2,0,38,5,7,514,219,0,33,328,228,94,3
0,14,332,5,5,5,40,84,0,2,27,7,1,51,199,0,8,76,67,23,1
0,0,119,1,0,0,3,24,4,0,10,4,0,26,31,0,4,19,26,23,3
0,0,173,1,3,3,95,102,0,0,26,0,0,44,24,0,0,16,70,4,3
2,4,526,18,6,6,293,193,1,2,23,19,21,255,42,3,1,304,347,27,4
0,0,62,1,3,3,30,37,0,0,10,0,2,10,24,0,0,29,31,6,2
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,52,1,3,3,19,23,0,0,9,0,1,8,23,0,0,27,28,5,2
0,0,131,1,0,0,3,24,4,0,10,4,0,26,31,0,4,19,26,23,3
0,0,218,1,3,3,46,59,0,0,14,0,1,10,28,0,0,22,43,5,1
0,0,32,1,0,1,2,13,0,0,9,1,0,8,21,0,0,17,27,15,3
0,0,303,2,3,5,77,136,2,0,32,3,0,21,54,0,0,46,84,4,0
0,0,84,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,130,3,3,3,48,29,1,0,10,0,0,37,28,0,0,65,62,3,1
0,0,58,1,3,3,24,28,0,0,9,0,2,10,23,0,0,27,29,6,2
0,0,114,2,3,3,2,29,0,0,9,0,1,14,57,0,0,35,28,7,1
0,0,274,14,8,10,187,71,1,1,18,8,2,68,200,0,8,54,72,25,0
0,0,370,3,6,6,19,124,0,1,689,1,7,39,285,0,11,71,778,20,2
0,0,2901,11,29,48,486,555,10,0,375,18,29,641,292,0,26,663,1112,146,3
0,0,247,1,2,2,43,63,0,0,15,0,0,5,31,0,0,31,44,3,2
2,17,720,8,15,20,271,223,4,0,61,8,21,282,70,1,3,251,311,30,4
0,0,274,3,6,6,29,51,1,1,642,1,2,55,257,0,10,81,726,19,2
0,0,2535,87,13,22,120,583,23,0,741,6,8,228,150,0,14,449,1202,196,3
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
2,3,245,10,5,5,50,48,1,0,17,6,9,59,34,2,0,73,75,14,4
0,0,124,1,2,2,41,51,0,0,14,0,0,7,23,0,0,20,33,3,2
0,0,201,1,2,2,41,46,0,0,9,0,0,5,29,0,0,28,25,3,1
0,0,198,1,5,6,52,83,0,0,14,0,0,11,32,0,0,57,54,4,0
0,0,125,1,2,2,41,51,0,0,14,0,0,7,27,0,0,20,33,3,2
0,0,812,5,9,13,12,112,4,0,235,0,3,118,57,0,1,173,357,56,3
2,6,225,3,0,0,4,30,2,0,29,7,8,30,47,0,0,23,84,12,4
0,0,240,1,3,3,44,85,0,0,16,0,3,30,39,0,0,86,42,7,2
0,0,118,1,2,2,15,13,0,0,8,0,0,3,22,0,0,15,23,3,2
0,0,130,1,2,2,1,5,0,0,10,0,0,13,28,0,0,26,27,19,1
0,0,162,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,847,15,9,12,141,265,2,1,73,1,12,324,73,0,0,758,248,107,0
0,0,122,1,3,3,40,56,0,0,14,0,5,18,25,0,0,49,49,9,2
0,0,80,2,3,3,19,32,0,0,10,0,3,17,26,0,0,37,33,8,2
0,0,433,1,2,2,154,188,0,0,26,0,0,5,33,0,0,37,58,3,1
0,0,323,4,3,3,37,54,0,1,18,1,0,20,182,0,9,30,55,10,3
1,0,478,9,5,5,1619,179,1,1,26,14,12,874,75,3,0,1092,765,17,4
0,0,132,3,3,3,5,9,0,0,11,1,1,20,192,0,8,35,39,13,4
4,27,954,66,29,35,352,556,6,6,146,36,47,326,273,0,15,522,394,87,4
